id  title authors
6009  The Valley of Vision : A Book of Romance and Some Half-Told Tales Van Dyke, Henry
6010  What's Bred in the Bone Allen, Grant
6011  The Little Lady of Lagunitas: A Franco-Californian Romance  Savage, Richard
6012  Charlemont; Or, The Pride of the Village. a Tale of Kentucky  Simms, William Gilmore
6013  Viola Gwyn  McCutcheon, George Barr
6014  West Wind Drift McCutcheon, George Barr
6015  Captain Macklin: His Memoirs  Davis, Richard Harding
6016  Roast Beef, Medium: The Business Adventures of Emma McChesney Ferber, Edna
6017  The Silver Horde  Beach, Rex
6018  The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.  Boswell, James
6019  The Earth as Modified by Human Action Marsh, George P. (George Perkins)
6020  Cappy Ricks Retires: But That Doesn't Keep Him from Coming Back Stronger Than Ever  Kyne, Peter B. (Peter Bernard)
6021  A Prisoner in Fairyland (The Book That 'Uncle Paul' Wrote)  Blackwood, Algernon
6022  Stories by Foreign Authors: German — Volume 2 
6023  Catharine Furze White, William Hale
6024  The Duke of Gandia  Swinburne, Algernon Charles
6025  The Englishman and Other Poems  Wilcox, Ella Wheeler
6026  The Great Fortress : A chronicle of Louisbourg 1720-1760  Wood, William Charles Henry
6027  In the Closed Room  Burnett, Frances Hodgson
6028  Opening a Chestnut Burr Roe, Edward Payson
6029  Spring Days Moore, George
6030  The Iron Star — And What It Saw on Its Journey Through the Ages. From Myth to History True, John Preston
6031  Memoirs of My Life and Writings Gibbon, Edward
6032  Memoirs or Chronicle of the Fourth Crusade and the Conquest of Constantinople Villehardouin, Geoffroi de
6033  Petty Troubles of Married Life, First Part  Balzac, Honoré de
6034  Rhyme and Reason Volume Two Dom
6035  The Triple Marriage Destouches, Néricault
6036  The Kasîdah of Hâjî Abdû El-Yezdî Burton, Richard Francis, Sir
6037  The One Woman: A Story of Modern Utopia Dixon, Thomas, Jr.
6038  The Great Doctrines of the Bible  Evans, William
6039  Stories by English Authors: England 
6040  Stories by English Authors: Ireland 
6041  Stories by English Authors: The Sea 
6042  The Diary and Letters of Madame D'Arblay — Volume 2 Burney, Fanny
6043  The Spanish Tragedie  Kyd, Thomas
6044  Quill's Window  McCutcheon, George Barr
6045  The Hollow of Her Hand  McCutcheon, George Barr
6046  Works of John Bunyan — Volume 01  Bunyan, John
6047  Works of John Bunyan — Volume 02  Bunyan, John
6048  Works of John Bunyan — Volume 03  Bunyan, John
6049  Works of John Bunyan — Complete Bunyan, John
6050  The Roots of the Mountains. Wherein Is Told Somewhat of the Lives of the Men of Burgdale, Their Friends, Their Neighbours, Their Foemen, and Their Fellows in Arms  Morris, William
6051  Stella Fregelius: A Tale of Three Destinies Haggard, H. Rider (Henry Rider)
6052  The Minds and Manners of Wild Animals: A Book of Personal Observations  Hornaday, William T. (William Temple)
6053  Evelina, Or, the History of a Young Lady's Entrance into the World  Burney, Fanny
6054  Mrs. Caudle's Curtain Lectures  Jerrold, Douglas William
6055  The Bobbsey Twins at Snow Lodge Hope, Laura Lee
6056  The Desired Woman Harben, Will N. (Will Nathaniel)
6057  Fran  Ellis, J. Breckenridge (John Breckenridge)
6058  Bricks Without Straw: A Novel Tourgée, Albion Winegar
6059  Confession; Or, The Blind Heart. A Domestic Story Simms, William Gilmore
6060  Philistia Allen, Grant
6061  Some Poems  Scott, Walter
6062  Pike County Ballads and Other Poems Hay, John
6063  The Bobbsey Twins at School Hope, Laura Lee
6064  Memoirs of Lady Fanshawe. Wife of Sir Richard Fanshawe, Bt., Ambassador from Charles II to the Courts of Portugal and Madrid. Fanshawe, Ann
6065  The Perils of Pauline Goddard, Charles
6066  King--of the Khyber Rifles: A Romance of Adventure  Mundy, Talbot
6067  The Pony Rider Boys in the Rockies; Or, The Secret of the Lost Claim  Patchin, Frank Gee
6068  The Pony Rider Boys in Montana; Or, The Mystery of the Old Custer Trail Patchin, Frank Gee
6069  The Pony Rider Boys in the Ozarks; Or, The Secret of Ruby Mountain  Patchin, Frank Gee
6070  The Unwilling Vestal  White, Edward Lucas
6071  The Rover Boys out West; Or, The Search for a Lost Mine Stratemeyer, Edward
6072  The Boy Allies with Uncle Sam's Cruisers  Hayes, Clair W. (Clair Wallace)
6073  Smith and the Pharaohs, and other Tales Haggard, H. Rider (Henry Rider)
6074  Lady Clare  Tennyson, Alfred Tennyson, Baron
6075  Miss Gibbie Gault Bosher, Kate Langley
6076  The Legends of San Francisco  Caldwell, George W. (George Walter)
6077  History of the Donner Party: A Tragedy of the Sierra  McGlashan, C. F. (Charles Fayette)
6078  Louis Agassiz: His Life and Correspondence  Agassiz, Louis
6080  School History of North Carolina : from 1584 to the present time  Moore, John W. (John Wheeler)
6081  Biographia Literaria  Coleridge, Samuel Taylor
6082  Our Pilots in the Air Brown, William Perry
6083  The Boy Allies with Haig in Flanders; Or, the Fighting Canadians of Vimy Ridge  Hayes, Clair W. (Clair Wallace)
6084  Quartet in a minor, op. 41, no. 1 Schumann, Robert
6085  The Code of Honor. Or, Rules for the Government of Principals and Seconds in Duelling Wilson, John Lyde
6086  The Scottish Chiefs Porter, Jane
6087  The Vampyre; a Tale Polidori, John William
6088  The Lay of the Cid  
6089  The Follies of Love Regnard, Jean François
6090  What Can She Do?  Roe, Edward Payson
6091  Senator North Atherton, Gertrude Franklin Horn
6092  The Fair Haven  Butler, Samuel
6093  Far Away and Long Ago: A History of My Early Life Hudson, W. H. (William Henry)
6094  The Scouts of Stonewall: The Story of the Great Valley Campaign Altsheler, Joseph A. (Joseph Alexander)
6095  Amelia — Volume 1 Fielding, Henry
6096  Amelia — Volume 2 Fielding, Henry
6097  Amelia — Volume 3 Fielding, Henry
6098  Amelia — Complete Fielding, Henry
6100  Pollyanna Grows Up  Porter, Eleanor H. (Eleanor Hodgman)
6101  The Nature of Goodness  Palmer, George Herbert
6102  From Jest to Earnest  Roe, Edward Payson
6103  Tales of the Road Crewdson, Charles N. (Charles Newman)
6104  Station Life in New Zealand Barker, Lady (Mary Anne)
6105  Their Yesterdays  Wright, Harold Bell
6106  Definitions: Essays in Contemporary Criticism [First Series]  Canby, Henry Seidel
6107  The Truth about Jesus : Is He a Myth? Mangasarian, M. M. (Mangasar Mugurditch)
6108  Boy Scouts in a Submarine; Or, Searching an Ocean Floor Ralphson, G. Harvey (George Harvey)
6109  How to Study and Teaching How to Study  McMurry, Frank M. (Frank Morton)
6111  Over Prairie Trails Grove, Frederick Philip
6112  Nature and Human Nature Haliburton, Thomas Chandler
6113  A Day of Fate Roe, Edward Payson
6114  The Young Firemen of Lakeville; Or, Herbert Dare's Pluck  Webster, Frank V.
6115  The Long Chance Kyne, Peter B. (Peter Bernard)
6116  Out of the Primitive  Bennet, Robert Ames
6117  Success with Small Fruits Roe, Edward Payson
6118  The Rose in the Ring  McCutcheon, George Barr
6119  An Outback Marriage: A Story of Australian Life Paterson, A. B. (Andrew Barton)
6120  Soldiers Three  Kipling, Rudyard
6121  Jack Winters' Gridiron Chums  Overton, Mark
6122  Tobogganing on Parnassus  Adams, Franklin P. (Franklin Pierce)
6123  Theological Essays and Other Papers — Volume 1  De Quincey, Thomas
6124  Pamela, or Virtue Rewarded  Richardson, Samuel
6125  The Making of an American Riis, Jacob A. (Jacob August)
6126  Quotations from Georg Ebers Ebers, Georg
6127  The Great Stone of Sardis Stockton, Frank Richard
6128  His Sombre Rivals Roe, Edward Payson
6129  Healthful Sports for Boys Calhoun, A. R. (Alfred Rochefort)
6130  The Iliad Homer
6131  Wonders of Creation: A Descriptive Account of Volcanoes and Their Phenomena Anonymous
6132  "A Man of Samples. Something about the men he met ""On the Road"""  Maher, William H.
6133  The Extraordinary Adventures of Arsene Lupin, Gentleman-Burglar Leblanc, Maurice
6134  The Evolution of an Empire: A Brief Historical Sketch of England  Parmele, Mary Platt
6135  When the Holy Ghost is Come Brengle, Samuel Logan
6136  Bars and Shadows: The Prison Poems of Ralph Chaplin Chaplin, Ralph
6137  The Home of the Blizzard. Being the Story of the Australasian Antarctic Expedition, 1911-1914 Mawson, Douglas, Sir
6138  Life and Habit  Butler, Samuel
6139  Marvels of Modern Science Severing, Paul
6140  Army Boys on German Soil: Our Doughboys Quelling the Mobs Randall, Homer
6141  Peck's Bad Boy with the Cowboys Peck, George W. (George Wilbur)
6142  A Girl of the People  Meade, L. T.
6143  Essays on Work and Culture  Mabie, Hamilton Wright
6144  Report of Commemorative Services with the Sermons and Addresses at the Seabury Centenary, 1883-1885.  Episcopal Church. Diocese of Connecticut
6145  Tales of the Punjab: Folklore of India  Steel, Flora Annie Webster
6146  Narrative and Miscellaneous Papers — Volume 1 De Quincey, Thomas
6147  Narrative and Miscellaneous Papers — Volume 2 De Quincey, Thomas
6148  Narrative and Miscellaneous Papers  De Quincey, Thomas
6149  The Boy Aviators' Treasure Quest; Or, The Golden Galleon  Goldfrap, John Henry
6150  The Iliad Homer
6151  Athens: Its Rise and Fall, Book I Lytton, Edward Bulwer Lytton, Baron
6152  Athens: Its Rise and Fall, Book II  Lytton, Edward Bulwer Lytton, Baron
6153  Athens: Its Rise and Fall, Book III Lytton, Edward Bulwer Lytton, Baron
6154  Athens: Its Rise and Fall, Book IV  Lytton, Edward Bulwer Lytton, Baron
6155  Athens: Its Rise and Fall, Book V Lytton, Edward Bulwer Lytton, Baron
6156  Athens: Its Rise and Fall, Complete Lytton, Edward Bulwer Lytton, Baron
6157  What Men Live By, and Other Tales Tolstoy, Leo, graf
6158  The True Citizen: How to Become One Markwick, William Fisher
6159  Vicky Van Wells, Carolyn
6160  Fletcher of Madeley Allen, Margaret
6161  Copyright Renewals 1957 Library of Congress. Copyright Office
6162  Herbert Carter's Legacy; Or, the Inventor's Son Alger, Horatio, Jr.
6163  The Romance and Tragedy of a Widely Known Business Man of New York  Russell, William Ingraham
6164  The Life of the Fields  Jefferies, Richard
6165  Cowboy Dave; Or, The Round-up at Rolling River  Webster, Frank V.
6166  Charles Lamb: A Memoir  Cornwall, Barry
6167  Business Hints for Men and Women  Calhoun, A. R. (Alfred Rochefort)
6168  Fifty Famous People: A Book of Short Stories  Baldwin, James
6169  Memorials and Other Papers — Volume 1 De Quincey, Thomas
6170  Memorials and Other Papers — Volume 2 De Quincey, Thomas
6171  Memorials and Other Papers — Complete De Quincey, Thomas
6172  God and My Neighbour  Blatchford, Robert
6173  The Note-Books of Samuel Butler Butler, Samuel
6174  Pierre and His People: Tales of the Far North. Volume 1.  Parker, Gilbert
6175  Pierre and His People: Tales of the Far North. Volume 2.  Parker, Gilbert
6176  Pierre and His People: Tales of the Far North. Volume 3.  Parker, Gilbert
6177  Pierre and His People: Tales of the Far North. Volume 4.  Parker, Gilbert
6178  Pierre and His People: Tales of the Far North. Volume 5.  Parker, Gilbert
6179  Pierre and His People: Tales of the Far North. Complete Parker, Gilbert
6180  "A Romany of the Snows, vol. 1. Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre" Parker, Gilbert
6181  "A Romany of the Snows, vol. 2. Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre" Parker, Gilbert
6182  "A Romany of the Snows, vol. 3. Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre" Parker, Gilbert
6183  "A Romany of the Snows, vol. 4. Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre" Parker, Gilbert
6184  "A Romany of the Snows, vol. 5. Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre" Parker, Gilbert
6185  "A Romany of the Snows, Complete. Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre" Parker, Gilbert
6186  Northern Lights, Volume 1.  Parker, Gilbert
6187  Northern Lights, Volume 2.  Parker, Gilbert
6188  Northern Lights, Volume 3.  Parker, Gilbert
6189  Northern Lights, Volume 4.  Parker, Gilbert
6190  Northern Lights, Volume 5.  Parker, Gilbert
6191  Northern Lights, Complete Parker, Gilbert
6192  Mrs. Falchion, Volume 1.  Parker, Gilbert
6193  Mrs. Falchion, Volume 2.  Parker, Gilbert
6194  Mrs. Falchion, Complete Parker, Gilbert
6195  Cumner's Son and Other South Sea Folk — Volume 01 Parker, Gilbert
6196  Cumner's Son and Other South Sea Folk — Volume 02 Parker, Gilbert
6197  Cumner's Son and Other South Sea Folk — Volume 03 Parker, Gilbert
6198  Cumner's Son and Other South Sea Folk — Volume 04 Parker, Gilbert
6199  Cumner's Son and Other South Sea Folk — Volume 05 Parker, Gilbert
6200  The Greek View of Life  Dickinson, G. Lowes (Goldsworthy Lowes)
6201  Cumner's Son and Other South Sea Folk — Complete  Parker, Gilbert
6202  When Valmond Came to Pontiac: The Story of a Lost Napoleon. Volume 1. Parker, Gilbert
6203  When Valmond Came to Pontiac: The Story of a Lost Napoleon. Volume 2. Parker, Gilbert
6204  When Valmond Came to Pontiac: The Story of a Lost Napoleon. Volume 3. Parker, Gilbert
6205  When Valmond Came to Pontiac: The Story of a Lost Napoleon. Complete  Parker, Gilbert
6206  The Trail of the Sword, Volume 1  Parker, Gilbert
6207  The Trail of the Sword, Volume 2  Parker, Gilbert
6208  The Trail of the Sword, Volume 3  Parker, Gilbert
6209  The Trail of the Sword, Volume 4  Parker, Gilbert
6210  The Trail of the Sword, Complete  Parker, Gilbert
6211  The Translation of a Savage, Volume 1 Parker, Gilbert
6212  The Translation of a Savage, Volume 2 Parker, Gilbert
6213  The Translation of a Savage, Volume 3 Parker, Gilbert
6214  The Translation of a Savage, Complete Parker, Gilbert
6215  The Pomp of the Lavilettes, Volume 1  Parker, Gilbert
6216  The Pomp of the Lavilettes, Volume 2  Parker, Gilbert
6217  The Pomp of the Lavilettes, Complete  Parker, Gilbert
6218  At the Sign of the Eagle  Parker, Gilbert
6219  The Trespasser, Volume 1  Parker, Gilbert
6220  The Trespasser, Volume 2  Parker, Gilbert
6221  The Trespasser, Volume 3  Parker, Gilbert
6222  The Trespasser, Complete  Parker, Gilbert
6223  The March of the White Guard  Parker, Gilbert
6224  The Seats of the Mighty, Volume 1 Parker, Gilbert
6225  The Seats of the Mighty, Volume 2 Parker, Gilbert
6226  The Seats of the Mighty, Volume 3 Parker, Gilbert
6227  The Seats of the Mighty, Volume 4 Parker, Gilbert
6228  The Seats of the Mighty, Volume 5 Parker, Gilbert
6229  The Seats of the Mighty, Complete Parker, Gilbert
6230  The Battle of the Strong: A Romance of Two Kingdoms — Volume 1  Parker, Gilbert
6231  The Battle of the Strong: A Romance of Two Kingdoms — Volume 2  Parker, Gilbert
6232  The Battle of the Strong: A Romance of Two Kingdoms — Volume 3  Parker, Gilbert
6233  The Battle of the Strong: A Romance of Two Kingdoms — Volume 4  Parker, Gilbert
6234  The Battle of the Strong: A Romance of Two Kingdoms — Volume 5  Parker, Gilbert
6235  The Battle of the Strong: A Romance of Two Kingdoms — Volume 6  Parker, Gilbert
6236  The Battle of the Strong: A Romance of Two Kingdoms — Complete  Parker, Gilbert
6237  The Lane That Had No Turning, Volume 1  Parker, Gilbert
6238  The Lane That Had No Turning, Volume 2  Parker, Gilbert
6239  The Lane That Had No Turning, Volume 3  Parker, Gilbert
6240  The Lane That Had No Turning, Volume 4  Parker, Gilbert
6241  The Lane That Had No Turning, Complete  Parker, Gilbert
6242  Parables of a Province  Parker, Gilbert
6243  The Right of Way — Volume 01  Parker, Gilbert
6244  The Right of Way — Volume 02  Parker, Gilbert
6245  The Right of Way — Volume 03  Parker, Gilbert
6246  The Right of Way — Volume 04  Parker, Gilbert
6247  The Right of Way — Volume 05  Parker, Gilbert
6248  The Right of Way, Volume 6  Parker, Gilbert
6249  The Right of Way — Complete Parker, Gilbert
6250  Michel and Angele [A Ladder of Swords] — Volume 1 Parker, Gilbert
6251  Michel and Angele [A Ladder of Swords] — Volume 2 Parker, Gilbert
6252  Michel and Angele [A Ladder of Swords] — Volume 3 Parker, Gilbert
6253  Michel and Angele [A Ladder of Swords] — Complete Parker, Gilbert
6254  John Enderby  Parker, Gilbert
6255  There Is Sorrow on the Sea  Parker, Gilbert
6256  Donovan Pasha, and Some People of Egypt — Volume 1  Parker, Gilbert
6257  Donovan Pasha, and Some People of Egypt — Volume 2  Parker, Gilbert
6258  Donovan Pasha, and Some People of Egypt — Volume 3  Parker, Gilbert
